task_id,base_task_id,family,source_benchmark,regime,seed,target_id,user_goal,policy_obligation,terminal_equivalence_hash
toolsandbox_contract_001:MEMORY_REVISE:s13,toolsandbox_contract_001,toolsandbox_contract,apple-ToolSandbox,MEMORY_REVISE,13,too-001,Complete the contract-sensitive sandbox intermediate_milestone task for artifact too-001.,preserve_contract_artifact_and_expiry,fe7fd6401446dc57
toolsandbox_contract_001:MEMORY_REVISE:s47,toolsandbox_contract_001,toolsandbox_contract,apple-ToolSandbox,MEMORY_REVISE,47,too-001,Complete the contract-sensitive sandbox intermediate_milestone task for artifact too-001.,preserve_contract_artifact_and_expiry,fe7fd6401446dc57
toolsandbox_contract_001:ADV_EFFECT:s13,toolsandbox_contract_001,toolsandbox_contract,apple-ToolSandbox,ADV_EFFECT,13,too-001,Complete the contract-sensitive sandbox intermediate_milestone task for artifact too-001.,preserve_contract_artifact_and_expiry,fe7fd6401446dc57
toolsandbox_contract_001:ADV_EFFECT:s47,toolsandbox_contract_001,toolsandbox_contract,apple-ToolSandbox,ADV_EFFECT,47,too-001,Complete the contract-sensitive sandbox intermediate_milestone task for artifact too-001.,preserve_contract_artifact_and_expiry,fe7fd6401446dc57
toolsandbox_contract_002:FULL:s13,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,FULL,13,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:FULL:s47,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,FULL,47,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:CONCAT:s13,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,CONCAT,13,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:CONCAT:s47,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,CONCAT,47,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:SHARDED:s13,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,SHARDED,13,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:SHARDED:s47,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,SHARDED,47,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:SNOWBALL:s13,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,SNOWBALL,13,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:SNOWBALL:s47,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,SNOWBALL,47,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:REVISE:s13,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,REVISE,13,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:REVISE:s47,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,REVISE,47,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:MEMORY_REVISE:s13,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,MEMORY_REVISE,13,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:MEMORY_REVISE:s47,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,MEMORY_REVISE,47,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:ADV_EFFECT:s13,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,ADV_EFFECT,13,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_002:ADV_EFFECT:s47,toolsandbox_contract_002,toolsandbox_contract,apple-ToolSandbox,ADV_EFFECT,47,too-002,Complete the contract-sensitive sandbox presigned_url task for artifact too-002.,preserve_contract_artifact_and_expiry,15fc05f20c1bee71
toolsandbox_contract_003:FULL:s13,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,FULL,13,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:FULL:s47,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,FULL,47,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:CONCAT:s13,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,CONCAT,13,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:CONCAT:s47,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,CONCAT,47,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:SHARDED:s13,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,SHARDED,13,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:SHARDED:s47,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,SHARDED,47,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:SNOWBALL:s13,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,SNOWBALL,13,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:SNOWBALL:s47,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,SNOWBALL,47,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:REVISE:s13,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,REVISE,13,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:REVISE:s47,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,REVISE,47,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:MEMORY_REVISE:s13,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,MEMORY_REVISE,13,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:MEMORY_REVISE:s47,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,MEMORY_REVISE,47,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:ADV_EFFECT:s13,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,ADV_EFFECT,13,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_003:ADV_EFFECT:s47,toolsandbox_contract_003,toolsandbox_contract,apple-ToolSandbox,ADV_EFFECT,47,too-003,Complete the contract-sensitive sandbox oauth_state task for artifact too-003.,preserve_contract_artifact_and_expiry,df31b6e4690c9bae
toolsandbox_contract_004:FULL:s13,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,FULL,13,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:FULL:s47,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,FULL,47,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:CONCAT:s13,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,CONCAT,13,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:CONCAT:s47,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,CONCAT,47,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:SHARDED:s13,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,SHARDED,13,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:SHARDED:s47,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,SHARDED,47,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:SNOWBALL:s13,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,SNOWBALL,13,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:SNOWBALL:s47,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,SNOWBALL,47,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:REVISE:s13,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,REVISE,13,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:REVISE:s47,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,REVISE,47,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:MEMORY_REVISE:s13,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,MEMORY_REVISE,13,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:MEMORY_REVISE:s47,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,MEMORY_REVISE,47,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:ADV_EFFECT:s13,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,ADV_EFFECT,13,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_004:ADV_EFFECT:s47,toolsandbox_contract_004,toolsandbox_contract,apple-ToolSandbox,ADV_EFFECT,47,too-004,Complete the contract-sensitive sandbox artifact_hash task for artifact too-004.,preserve_contract_artifact_and_expiry,652081809e6ec905
toolsandbox_contract_005:FULL:s13,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,FULL,13,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:FULL:s47,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,FULL,47,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:CONCAT:s13,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,CONCAT,13,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:CONCAT:s47,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,CONCAT,47,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:SHARDED:s13,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,SHARDED,13,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:SHARDED:s47,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,SHARDED,47,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:SNOWBALL:s13,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,SNOWBALL,13,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:SNOWBALL:s47,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,SNOWBALL,47,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:REVISE:s13,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,REVISE,13,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:REVISE:s47,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,REVISE,47,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:MEMORY_REVISE:s13,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,MEMORY_REVISE,13,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:MEMORY_REVISE:s47,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,MEMORY_REVISE,47,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:ADV_EFFECT:s13,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,ADV_EFFECT,13,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_005:ADV_EFFECT:s47,toolsandbox_contract_005,toolsandbox_contract,apple-ToolSandbox,ADV_EFFECT,47,too-005,Complete the contract-sensitive sandbox virtual_clock task for artifact too-005.,preserve_contract_artifact_and_expiry,05cb1aae1e4ddb5d
toolsandbox_contract_006:FULL:s13,toolsandbox_contract_006,toolsandbox_contract,apple-ToolSandbox,FULL,13,too-006,Complete the contract-sensitive sandbox stateful_dependency task for artifact too-006.,preserve_contract_artifact_and_expiry,c84e0d83b4963753
